ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,LargePhoto,EnglishDescription,FrenchDescription,ChineseDescription,ArabicDescription,HebrewDescription,ThaiDescription,GermanDescription,JapaneseDescription,TurkishDescription,StartDate,EndDate,Status
544,PD-M562,13,G  ,,HL Mountain Pedal,Pedal de montaña GA,Pédale de VTT HL,$35.96,TRUE,Silver/Black,500,375,$80.99,,NA,185,1,M ,$48.59,H ,,HL Mountain Pedal,,Stainless steel; designed to shed mud easily.,Acier inoxydable ; facile à nettoyer.,不锈钢材质；易于去泥。,مصنوعة من الفولاذ الذي لا يصدأ، والذي تم تصميمه لإزالة الطين بسهولة.,פלדת אל-חלד; עיצוב המשיר בוץ בקלות.,โลหะสเตนเลส ได้รับการออกแบบให้สลัดโคลนออกได้ง่าย,Edelstahl; schmutzabweisendes Design.,ステンレス製で、泥を簡単に払い落せるデザインです。,"""Paslanmaz çelik, çamuru üzerinden kolayca atacak şekilde tasarlandı.""",01-Jul-07,,Current
545,PD-R347,13,G  ,,LL Road Pedal,Pedal de carretera GB,Pédale de vélo de route LL,$17.98,TRUE,Silver/Black,500,375,$40.49,,NA,189,1,R ,$24.29,L ,,LL Road Pedal,,Clipless pedals - aluminum.,Pédales automatiques - aluminium.,无扣带式脚踏 – 铝制。,دواستان بلا مشابك مصنوعتان من الألومنيوم.,דוושות ללא חבקים – אלומיניום.,คันถีบไม่มีคลิป - อลูมิเนียม,Pedale ohne Pedalhaken - Aluminium.,クリップレス ペダル (アルミニウム)。,Klipssiz pedallar - alüminyum.,01-Jul-07,,Current
546,PD-R563,13,G  ,,ML Road Pedal,Pedal de carretera GM,Pédale de vélo de route ML,$27.57,TRUE,Silver/Black,500,375,$62.09,,NA,168,1,R ,$37.25,M ,,ML Road Pedal,,Lightweight aluminum alloy construction.,Fabrication en alliage d'aluminium léger.,轻型铝合金结构。,تركيبة سبيكة ألومنيوم خفيفة الوزن.,מבנה סגסוגת אלומיניום קל משקל.,โครงสร้างอลูมิเนียมอัลลอยด์น้ำหนักเบา,Leichte Aluminiumlegierung.,軽量アルミニウム合金構造。,Hafif alüminyum alaşımı konstrüksiyon.,01-Jul-07,,Current
547,PD-R853,13,G  ,,HL Road Pedal,Pedal de carretera GA,Pédale de vélo de route HL,$35.96,TRUE,Silver/Black,500,375,$80.99,,NA,149,1,R ,$48.59,H ,,HL Road Pedal,,Top-of-the-line clipless pedals with adjustable tension.,Pédales automatiques haut de gamme avec tension réglable.,松紧可调的高档无扣带式脚踏。,دواستان من أعلى الطرازات بقوة شدّ يمكن تعديلها.,דוושות נטולות חבקים מהשורה הראשונה עם מאמץ מתכוונן.,คันถีบระดับเยี่ยม ไม่มีคลิป ปรับความตึงได้,Top-Pedale ohne Pedalhaken mit anpassbarer Spannung.,テンション調整が可能な最高級クリップレス ペダル。,Gerginliği ayarlanabilen gerginlikli en üst sınıf klipssiz pedallar.,01-Jul-07,,Current
548,PD-T852,13,,,Touring Pedal,Pedal de paseo,Pédale de vélo de randonnée,$35.96,TRUE,Silver/Black,500,375,$80.99,,NA,,1,T ,$48.59,,,Touring Pedal,,A stable pedal for all-day riding.,Pédale stable pour longs trajets.,踏板稳固，可供全天候骑乘。,دواسة ثابتة ومتوازنة للقيادة طوال اليوم.,דוושה יציבה המתאימה לרכיבה לאורך כל היום.,คันถีบที่มั่นคง สำหรับการขี่เป็นเวลานาน,Ein stabiles Tretwerk für Fahrvergnügen den ganzen Tag.,長時間走行をサポートする安定したペダル。,Tüm gün sürüş için sağlam pedal.,01-Jul-07,,Current
549,FR-M63S-38,12,LB ,CM ,"ML Mountain Frame-W - Silver, 38",,,$199.38,TRUE,Silver,500,375,$364.09,38,38-40 CM,2.73,2,M ,$218.45,M ,W ,ML Mountain Frame-W,,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,Le cadre ML est un cadre en aluminium traité à chaud fabriqué avec le même niveau de détail et de qualité que notre cadre HL. Il offre des performances exceptionnelles. Version hommes.,ML 车架是经过热处理的铝制车架，它的细节设计和质量与 HL 车架完全相同。它的性能卓越。属男用自行车。,إن هيكل ML هو هيكل مصنوع من الألومنيوم مُعالج حراريًا ومصمم بنفس تفاصيل وجودة هيكل HL الخاص بنا. وهو يوفر أداءً فائقًا. الطراز الرجالي.,מסגרת ה- ML היא מסגרת אלומיניום מוקשח בחום המיוצרת באותה הקפדה ואיכות כמו מסגרות HL שלנו. היא מציעה ביצועים מעולים. גירסה לגברים.,เฟรม ML เป็นเฟรมอลูมิเนียมผ่านความร้อน สร้างอย่างพิถีพิถันเช่นเดียวกับเฟรม HL  ให้ประสิทธิภาพที่เหนือกว่า  เวอร์ชันสำหรับสุภาพบุรุษ,Der ML-Rahmen ist ein hitzebehandelter Aluminiumrahmen mit dem gleichen Zubehör und der gleichen Qualität wie unser HL-Rahmen. Er bietet höchste Leistung. Version für Herren.,ML フレームは、HL フレームと同等の細部および品質を持つ熱処理アルミニウム フレームであり、卓越した性能を発揮します。男性用。,HL kadroyla aynı detaylara ve kaliteye sahip olan ML kadro tavlanmış alüminyumdur. Üstün performans sunar. Erkek modeli.,01-Jul-07,,Current
550,FR-M21B-40,12,LB ,CM ,"LL Mountain Frame - Black, 40",,,$136.79,TRUE,Black,500,375,$249.79,40,38-40 CM,2.88,2,M ,$149.87,L ,U ,LL Mountain Frame,,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.,使用与 ML 铝制车架相同的开创性车架技术，经济实惠。,إنها تأتي ضمن أفضل منتجاتنا فنيًا حيث تستخدم نفس تقنية الهيكل الابتكارية المستخدمة في هيكل ML المصنوع من الألومنيوم.,האיכות הטובה ביותר שלנו שמנצלת טכנולוגיית מסגרת חדשנית זהה לזו שקיימת במסגרת ML מאלומיניום.,ความคุ้มค่าที่มาพร้อมกับเทคโนโลยีการออกแบบเฟรมเหมือนกับเฟรมอลูมิเนียม ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML アルミニウム フレームと同じ画期的なフレーム技術を利用した最高の製品。,ML alüminyum kadroyla aynı çığır açıcı kadro teknolojisini kullanan en değerli ürünümüz.,01-Jul-07,,Current
551,FR-M21S-40,12,LB ,CM ,"LL Mountain Frame - Silver, 40",,,$144.59,TRUE,Silver,500,375,$264.05,40,38-40 CM,2.88,2,M ,$158.43,L ,U ,LL Mountain Frame,,"Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",Utilise la même technologie de cadre que celle adoptée sur le cadre en aluminium ML.,使用与 ML 铝制车架相同的开创性车架技术，经济实惠。,إنها تأتي ضمن أفضل منتجاتنا فنيًا حيث تستخدم نفس تقنية الهيكل الابتكارية المستخدمة في هيكل ML المصنوع من الألومنيوم.,האיכות הטובה ביותר שלנו שמנצלת טכנולוגיית מסגרת חדשנית זהה לזו שקיימת במסגרת ML מאלומיניום.,ความคุ้มค่าที่มาพร้อมกับเทคโนโลยีการออกแบบเฟรมเหมือนกับเฟรมอลูมิเนียม ML,Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.,ML アルミニウム フレームと同じ画期的なフレーム技術を利用した最高の製品。,ML alüminyum kadroyla aynı çığır açıcı kadro teknolojisini kullanan en değerli ürünümüz.,01-Jul-07,,Current
552,FD-2342,9,G  ,,Front Derailleur,Desviador delantero,Dérailleur avant,$40.62,TRUE,Silver,500,375,$91.49,,NA,88,1,,$54.89,,,Front Derailleur,,Wide-link design.,Conception liaison large.,宽连杆设计。,تصميم عريض الوصلات.,עיצוב רחב-חוליות.,การออกแบบให้มีจุดเชื่อมกว้าง,Wide-Link-Design.,ワイドリンク デザイン。,Geniş bağlantılı tasarım.,01-Jul-07,,Current
553,HB-T721,4,,,LL Touring Handlebars,Manillar de paseo GB,Poignées de vélo de randonnée LL,$20.46,TRUE,NA,500,375,$46.09,,NA,,1,T ,$27.65,L ,,LL Touring Handlebars,,Unique shape reduces fatigue for entry level riders.,Forme très réussie destinée à diminuer la fatigue des cyclistes occasionnels.,独特的外形设计有助于减轻入门级骑乘者的疲劳。,شكل فريد يقلل عناء القيادة على الركاب المبتدئين.,צורה ייחודית המפחיתה מעייפות הרוכב המתחיל.,รูปร่างที่เป็นเอกลักษณ์ช่วยลดความล้าสำหรับนักปั่นระดับเริ่มต้น,Mehr Komfort für Einsteiger durch einzigartige Form.,エントリー レベルのライダーにも疲労を感じさせないユニークな形状。,"""Eşsiz biçimi, başlangıç seviyesindeki sürücülerde yorgunluğunu azaltır.""",01-Jul-07,,Current
554,HB-T928,4,,,HL Touring Handlebars,Manillar de paseo GA,Poignées de vélo de randonnée HL,$40.66,TRUE,NA,500,375,$91.57,,NA,,1,T ,$54.94,H ,,HL Touring Handlebars,,A light yet stiff aluminum bar for long distance riding.,Barre d'appui en aluminium légère et solide pour les longues randonnées.,轻且坚固的铝制车把适用于长途骑乘。,قضيب قيادة مصنوع من الألومنيوم خفيف الوزن ولكنه قوي يتحمل القيادة لمسافات طويلة.,ידית אלומיניום קלה אך עם זאת קשיחה לרכיבה למרחקים ארוכים.,คันบังคับอลูมิเนียมแข็งแกร่ง เบา เหมาะสำหรับการขี่ระยะไกล,Leichtes und stabiles Aluminium für Langstrecken.,長距離ライディングに対応する軽量かつ高剛性のアルミニウム バー。,Uzun mesafe sürüş için hafif ancak sert alüminyum boru.,01-Jul-07,,Current
555,FB-9873,6,G  ,,Front Brakes,Frenos delanteros,Freins avant,$47.29,TRUE,Silver,500,375,$106.50,,NA,317,1,,$63.90,,,Front Brakes,,All-weather brake pads; provides superior stopping by applying more surface to the rim.,Patins de freinage pour tous les temps ; freinage renforcé par l'application d'une plus grande surface sur la jante.,全天候刹车垫；通过增加与轮缘的接触面积来提供优异的制动功能。,تحتوي على بطانات (تيل) فرامل، تناسب كافة الظروف الجوية، مما يتيح إمكانية إيقاف فائقة وذلك بتطبيق مساحة أكبر من سطح الفرامل على الإطار المعدني.,רפידות מעצור המתאימות לכל מזג אוויר; מספקות עצירה מעולה על-ידי החלת יותר שטח לחישוק.,ยางเบรกสำหรับทุกสภาพอากาศ เพื่อการหยุดที่มั่นใจ ด้วยหน้าสัมผัสกับขอบล้อมากกว่า,Allwetter-Bremsbeläge für erstklassiges Bremsen durch mehr Reibung auf der Felge.,全天候型ブレーキ パッドを採用し、リムに広い表面積を適用することにより優れた制動力を提供します。,"""Tüm hava durumlarına uygun fren pedleri, jantın daha büyük bir yüzeyine uygulanarak çok güçlü durdurma sağlar.""",01-Jul-07,,Current
556,CS-4759,8,G  ,,LL Crankset,Bielas GB,Pédalier LL,$77.92,TRUE,Black,500,375,$175.49,,NA,600,1,,$105.29,L ,,LL Crankset,,Super rigid spindle.,Axe très rigide.,极其坚实的脚踏轴。,محور دوران صلب فائق الأداء.,ציר קשיח במיוחד.,เพลาล้อสุดแกร่ง,Extrem robuste Achse.,最強の剛性を誇るスピンドル。,Çok sağlam mil.,01-Jul-07,,Current
557,CS-6583,8,G  ,,ML Crankset,Bielas GM,Pédalier ML,$113.88,TRUE,Black,500,375,$256.49,,NA,635,1,,$153.89,M ,,ML Crankset,,High-strength crank arm.,Manivelle haute résistance.,高强度的曲臂。,ذراع تدوير شديد القوة.,זרוע ארכובה עתירת עוצמה.,คันบังคับแข็งแรงเป็นพิเศษ,Robuster Pedalarm.,高強度クランク アーム。,Çok güçlü krank kolu.,01-Jul-07,,Current
558,CS-9183,8,G  ,,HL Crankset,Bielas GA,Pédalier HL,$179.82,TRUE,Black,500,375,$404.99,,NA,575,1,,$242.99,H ,,HL Crankset,,Triple crankset; alumunim crank arm; flawless shifting.,Pédalier triple plateaux ; manivelle en aluminium ; changement de braquet impeccable.,三重齿盘；铝制曲臂；完美变速。,مجموعة تدوير ثلاثية، وذراع تدوير ألومنيوم، وإمكانية نقل سرعات دون حدوث أخطاء.,"ערכת ארכובה משולשת, זרוע ארכובה מאלומיניום, חילוף הילוכים מושלם.",ชุดควบคุมสามชั้น คันบังคับอลูมิเนียม และการเปลี่ยนเกียร์ที่สมบูรณ์แบบ,Dreifach-Kurbelsatz; Aluminium-Pedalarm; tadellose Gangschaltung.,トリプル クランクセット、アルミニウム クランク アーム、完璧なシフト。,"""Üçlü ruble, alüminyum krank kolu, takılmadan vites geçişi.""",01-Jul-07,,Current
